Zeta Zeros,#FF00FF
0.5,8.776906555073488
0.5,8.780493390805496
0.5,8.790914771941386
0.5,8.812101628126152
0.5,8.823314752092724
0.5,8.83503557768978
0.5,8.842880888191255
0.5,8.856209299524474
0.5,8.868724501296656
0.5,8.877889757766756
0.5,8.892434747425598
0.5,8.909593244604025
0.5,8.9189543991376
0.5,8.9245726174503
0.5,8.939350671261566
0.5,8.947141946103695
0.5,8.966650702649865
0.5,8.980104919318567
0.5,8.983001942466142
0.5,9.00138461972686
0.5,9.010032171003285
0.5,9.020002933388117
0.5,9.02942016860627
0.5,9.049181418164801
0.5,9.059131567403453
0.5,9.071438249743032
0.5,9.077367333523247
0.5,9.087596415031932
0.5,9.104677876674678
0.5,9.113275179678682
0.5,9.128243295849341
0.5,9.138895218322746
0.5,9.149833133164956
0.5,9.161559611285762
0.5,9.167802578864583
0.5,9.179293813421983
0.5,9.199995658943928
0.5,9.208732614892858
0.5,9.215660267995514
0.5,9.227147855653763
0.5,9.241482110814928
0.5,9.246664850449093
0.5,9.264042436625898
0.5,9.272617111431494
0.5,9.289348628277715
0.5,9.297287676022059
0.5,9.305783678837132
0.5,9.313819454245804
0.5,9.32813906071602
0.5,9.34456007358065
0.5,9.35244919425309
0.5,9.36415044731656
0.5,9.37169090174053
0.5,9.386396179841714
0.5,9.394815737517739
0.5,9.401989517710344
0.5,9.422656078069135
0.5,9.431246756295579
0.5,9.439964186842394
0.5,9.451457089245977
0.5,9.456779041950437
0.5,9.471912102721083
0.5,9.485862698911184
0.5,9.495811938186545
0.5,9.504226960163725
0.5,9.521298602771902
0.5,9.523933766014844
0.5,9.535195375103745
0.5,9.545670903729548
0.5,9.561319189424644
0.5,9.576125415977122
0.5,9.580297030458569
0.5,9.588207418296978
0.5,9.602135056039605
0.5,9.61198242010068
0.5,9.622470203561402
0.5,9.635917694377463
0.5,9.646570763998774
0.5,9.65765098010552
0.5,9.665675143459145
0.5,9.676715456392165
0.5,9.680399088792194
0.5,9.703673278340597
0.5,9.7087596152307
0.5,9.719725539398576
0.5,9.729490174111994
0.5,9.738910590570178
0.5,9.750470690045972
0.5,9.758641303387979
0.5,9.770889095396328
0.5,9.785970998442918
0.5,9.794463397218916
0.5,9.8035220845971
0.5,9.808412469096572
0.5,9.822509379829242
0.5,9.832894013638455
0.5,9.849320287402747
0.5,9.853820494170801
0.5,9.863901816466308
0.5,9.877589198725367
0.5,9.885948053081906
0.5,9.890316514122457
0.5,9.905177399884447
0.5,9.92162867828046
0.5,9.927031462886372
0.5,9.937793021913379
0.5,9.945102461231208
0.5,9.954169226285165
0.5,9.967849135749049
0.5,9.978542828062013
0.5,9.986937219471535
0.5,10.001928078409854
0.5,10.00742242919997
0.5,10.017694115004923
0.5,10.026712216790614
0.5,10.033511624288401
0.5,10.052426892098811
0.5,10.061205992824998
0.5,10.068775864593634
0.5,10.075742860649619
0.5,10.089327160682245
0.5,10.09753003308194
0.5,10.105477946821642
0.5,10.121106696337886
0.5,10.128300829585212
0.5,10.142522346680563
0.5,10.14827843623417
0.5,10.154622050188307
0.5,10.164576235644226
0.5,10.179710245929176
0.5,10.18991490551651
0.5,10.199292048525113
0.5,10.20638753896836
0.5,10.218674640169809
0.5,10.225549776447899
0.5,10.23717947854946
0.5,10.242490597166103
0.5,10.260948051242407
0.5,10.27091989386073
0.5,10.273529584939457
0.5,10.285767283807294
0.5,10.29314920152562
0.5,10.303471551814518
0.5,10.317984369553573
0.5,10.325160122996497
0.5,10.334620379643825
0.5,10.345833606241708
0.5,10.355581042054075
0.5,10.360449519397148
0.5,10.369118089243843
0.5,10.384757684548523
0.5,10.395353168702282
0.5,10.403780800680765
0.5,10.412354638225109
0.5,10.416497336374242
0.5,10.434074537755702
0.5,10.436333597632627
0.5,10.450304441417533
0.5,10.460726009246915
0.5,10.471733810842666
0.5,10.478469295192532
0.5,10.488130780265733
0.5,10.493912162908131
0.5,10.503911903688007
0.5,10.521381971972652
0.5,10.527828032816366
0.5,10.53298238779265
0.5,10.545813633449246
0.5,10.553958213379993
0.5,10.5616080284976
0.5,10.571760934373078
0.5,10.581656700433292
0.5,10.595226082329056
0.5,10.603514987863665
0.5,10.610178911063587
0.5,10.616994619854259
0.5,10.626296623166748
0.5,10.639572677438629
0.5,10.648083596531738
0.5,10.660844703062603
0.5,10.664126039479884
0.5,10.676172055977675
0.5,10.686493593469777
0.5,10.691628922328412
0.5,10.698789097742889
0.5,10.717182732132935
0.5,10.722661897620759
0.5,10.733973701918465
0.5,10.737238396381168
0.5,10.748528836796773
0.5,10.756469285749287
0.5,10.768176443244002
0.5,10.778370270067123
0.5,10.78504844437002
0.5,10.798790029833787
0.5,10.805392597794182
0.5,10.810326568432346
0.5,10.821009941866548
0.5,10.828735165024076
0.5,10.84481086950436
0.5,10.852145376674232
0.5,10.858340591835677
